,,,bau,bau,bau,mass_media_uk,mass_media_uk,mass_media_uk,none,none,none,package_uk,package_uk,package_uk,reform_aus,reform_aus,reform_aus,reform_aus_50,reform_aus_50,reform_aus_50,reform_aus_70,reform_aus_70,reform_aus_70,reform_aus_90,reform_aus_90,reform_aus_90,reform_ausuk,reform_ausuk,reform_ausuk,reform_ausuk_50,reform_ausuk_50,reform_ausuk_50,reform_ausuk_70,reform_ausuk_70,reform_ausuk_70,reform_ausuk_90,reform_ausuk_90,reform_ausuk_90,reform_kcl_10,reform_kcl_10,reform_kcl_10,reform_kcl_all,reform_kcl_all,reform_kcl_all,reform_kcl_nacl,reform_kcl_nacl,reform_kcl_nacl,reform_uk,reform_uk,reform_uk,reform_uk_50,reform_uk_50,reform_uk_50,reform_uk_70,reform_uk_70,reform_uk_70,reform_uk_90,reform_uk_90,reform_uk_90,reform_who,reform_who,reform_who,reform_who_50,reform_who_50,reform_who_50,reform_who_70,reform_who_70,reform_who_70,reform_who_90,reform_who_90,reform_who_90
2024 to 2044,All,SES4,1615747.9750565079,1617825.1426694533,1619780.385127892,1.7925483490043361,3.6249679126287617,6.660847743179801,0.0,0.0,0.0,16.039489065229688,23.08783282825679,32.50987503943997,24.57898738443231,35.38481341652512,50.41340626358559,12.320700056416593,17.688006122103317,25.20504788899355,17.107458662203765,24.736269360433248,35.31209500314525,21.977272916094517,31.817565502560043,45.59775272105488,46.7493849518527,66.85126202581023,94.44558658147544,23.757004070756786,33.580673381699555,46.81411326128749,33.07640219298283,46.93425732254126,66.31985079921994,42.55497449971324,60.31155964585862,84.8786297971417,40.883777784255784,58.578936875590585,83.03049764507684,249.14133668828512,361.5498262446912,506.7654563845879,32.18061829346313,45.79682387004658,66.02020905808051,54.00773690485332,77.60465121399261,111.9440042230048,27.00289806242896,39.12812280576651,56.2361224703713,37.82986810633514,54.50151136750775,77.2173750335778,48.52184963194419,69.8423109380567,99.52989111250872,91.27397100424196,132.8589327112403,186.15217747461435,45.887069007301,67.09835694475458,95.19447065726789,64.76719994003322,93.3946256189119,132.63385425986021,82.51155430358139,119.82175375396298,170.0267426366201
2024 to 2044,All,SES5,1571962.3548381105,1573622.547756459,1575184.7186797026,1.392234496032825,2.826104203495743,5.18131969177512,0.0,0.0,0.0,12.302625846065737,17.83157648245853,25.205241505954756,19.021356540871043,27.469870478958,39.07502733635678,9.513910725692075,13.762380243294436,19.689813378573373,13.243552437805459,19.218891047860346,27.497254916732604,17.044829160122884,24.73340608413347,35.50464607424771,36.02033742262556,51.89892125491127,72.81270920598365,18.314077786699215,26.08499535012432,36.561010653144486,25.583364410727206,36.47153518394181,51.41906335377296,32.61734696222653,46.7902800450844,66.10936071914983,30.917229071872647,44.83965572205137,64.03484751825185,187.82321942658328,273.66266638155105,381.4075068401412,24.860571206826616,35.33788881870271,50.942426402401495,41.9278019216139,60.57836169150859,87.16737990933017,21.01705628129466,30.49984005492017,43.759789363064115,29.207524108085465,42.47531969849827,60.601686445815695,37.64696317560616,54.43140723393431,77.29654346864213,70.99684828998149,103.02016820407934,144.92448825198534,35.65014860749214,52.16088014468028,74.17679928300032,50.16658755490899,72.54018995405548,103.36902044196356,63.74465663299179,93.12254038848107,131.72779155755106
2024 to 2044,Female,All,3028576.772235218,3032090.8773636823,3035398.517280612,3.442953049436034,6.933234497450693,12.693181748044488,0.0,0.0,0.0,30.74537281435049,44.0283170420376,61.21129624301754,42.99273957634323,61.49924380198658,87.85789978248884,21.32855367618648,30.731600678552727,43.60559027417475,29.608422323513324,43.028298298698346,61.05782831369227,38.5516770018435,55.37068193566371,78.72224800843729,79.78187078012039,111.20538746771307,156.4560917832797,39.656034286041184,55.82767830239052,78.69890673409475,55.89069728186759,77.85106575244433,110.70134199266512,71.65860169006413,100.52663741367661,140.53293718837836,77.56749434530076,110.16280383666475,157.81048961397127,478.75110003255037,682.8084636204209,951.6463535240897,61.34000302756419,87.23487643920107,125.14855436358418,89.84515497693215,129.60651079336304,186.96125245446726,45.347040863779654,65.13154522365353,93.8108416897306,63.21694279130517,91.14055723448499,129.30074813854003,81.03248223024143,116.49705465059348,166.2666150047493,168.1284375952274,240.1132052885616,335.2782661525064,83.68412004195865,120.6451885230507,168.818339710492,117.46646880083715,168.6973914025143,235.50744043477093,150.3762817572972,216.4863026860302,300.27160427781433
2024 to 2044,Female,SES1,577957.6938714716,578908.6491793117,579804.2970250696,1.0685596509299944,2.1495272965312084,3.9235475397010973,0.0,0.0,0.0,9.48999271832419,13.567050415949282,19.027903019814726,13.285179037230707,18.835966722131893,26.833966693169057,6.589108439410126,9.421262450443272,13.365463070823857,9.136874141353909,13.16252767012094,18.749180194532173,11.817865581743659,16.946663744028186,24.04492720662035,24.436317315270628,33.94106219094289,47.49802528255779,12.138005387989137,17.00697315098259,23.837613184826914,16.993910089007464,23.716422679407856,33.74459099580996,21.8411506060542,30.625140157749687,42.81235639803418,23.71628434575233,33.49344652894645,48.359070803314,151.63702460962273,219.68388178879582,307.984115814539,18.83069838749317,26.75195575808599,38.334993875354044,27.640318434128154,39.62884826295837,56.63943999247232,13.880592254728727,19.896452356069613,28.608635761479277,19.417081558083275,27.883559187656797,39.46031405024582,24.871349496615814,35.59006456217455,50.900064902743686,51.17694434049162,73.20641545371568,102.63783306338071,25.696210188497364,36.875875818194935,51.62614173406,35.81325609090222,51.463701178271236,72.05960746583672,46.04509505407872,66.0368736748554,92.23882481837617
2024 to 2044,Female,SES2,579721.2103499116,580511.5777034463,581255.6491135716,0.75364248166565,1.519168964814659,2.777527347747085,0.0,0.0,0.0,6.728034464217525,9.625860104810506,13.362149365343369,9.396763503689805,13.424437215836726,19.1022590594288,4.670058303929288,6.713011148118504,9.513242948449962,6.483035069973725,9.391644976161192,13.308456193598827,8.411756191603583,12.077446698824005,17.125136309008866,17.40082096373393,24.228865272207475,34.03949699177588,8.642524701847865,12.14838958193608,17.080060375174703,12.146309547631509,16.963032386589422,24.04219031865635,15.634574601441136,21.924637590186986,30.61282709423387,16.889245122436073,23.910142648572,34.2376302037846,107.54008611119801,154.71699901195382,215.48448249131795,13.366514286807224,19.033547063849277,27.348084186618504,19.643418610238854,28.280379718495546,40.677346702610066,9.884948969424263,14.231213891228851,20.42908252392953,13.823405966899232,19.88027474856988,28.225796966309645,17.667108422359373,25.431996279813944,36.279121516126416,36.73159503481914,52.428786490272515,73.04036895658473,18.27125091957698,26.33368805815102,36.72215800580014,25.604184232070555,36.82959711035228,51.306424620018866,32.8876789374064,47.24305088634909,65.60773655377183
2024 to 2044,Female,SES3,611131.1173059109,611823.0599677821,612474.237506017,0.6810134506415577,1.3648041467834187,2.5006149780469356,0.0,0.0,0.0,6.042629893196004,8.704958886256424,12.16280679195822,8.494688535622092,12.171602076221488,17.555210598862043,4.219261141034893,6.0870946535921115,8.664586198486223,5.849015552798388,8.527256577788851,12.109755107299963,7.628121666062902,10.960721868910673,15.566315446451348,15.818770240046417,22.103316974031614,31.264599428356377,7.852962550157408,11.075444611974554,15.759978353870082,11.057562195171537,15.481861730041418,22.14525784453348,14.20341681850545,19.982494013157535,28.036012473338108,15.378803135434648,21.960242890329855,31.71831119896186,95.17442940714251,135.8856491976993,190.58794943435592,12.148013869427794,17.28858287186332,24.785946739479307,17.822986148254266,25.67461444765589,37.2632304100518,8.946516724124045,12.898519274790491,18.654295891223313,12.486061156566679,18.062583281909816,25.72945505599279,15.958297348351977,23.095329031029138,33.07653771360582,33.07617996676424,47.53830270938151,66.89424357483236,16.55995736476748,23.938721453847272,33.59752408190574,23.1236364369021,33.40930020735081,46.767506556974176,29.70046645935316,42.87720615433891,60.0417753030125
2024 to 2044,Female,SES4,641390.2783193215,641989.8123447539,642553.8520104841,0.5452541391860415,1.1001642599182941,2.0125519448284175,0.0,0.0,0.0,4.901685835835996,7.053430131888327,9.825594368020448,6.904824274788303,9.906576214187957,14.153208831968431,3.468368358513224,4.948561797984846,7.036061571219156,4.776530319820532,6.92543264504543,9.83082192365882,6.158616573625816,8.920268040764729,12.680704343803347,12.829338587245536,18.038856107601617,25.5561133344433,6.407132870511415,9.04087594389131,12.79618071899956,9.00495629098477,12.624420289685762,17.962602922643306,11.581805665998626,16.32332958020887,22.776215942766385,12.648869659931634,17.991637323124394,25.858814076705453,71.64318179567975,104.04978053193884,146.54728832883467,9.83505709772982,14.086206257342852,20.21223043311806,14.514411552113392,20.906790182159572,30.24734854982083,7.29683851802346,10.517641020236749,15.16871223732816,10.16959828381309,14.698483133600536,20.8902218470433,13.01744464697266,18.813615148031904,26.940478820361392,26.977742525217273,38.82725940312773,54.19290093115766,13.469771904747992,19.516913247925103,27.455292141500486,18.81065241429139,27.223340830829102,38.1916167126077,24.167006868737754,34.964589719005644,48.84386686707381
2024 to 2044,Female,SES5,618376.4723886028,618857.7781683885,619310.48162547,0.3977297033015201,0.8016745781173016,1.461802644494149,0.0,0.0,0.0,3.5210060844494326,5.075490454830362,7.077892630527643,4.949107274576798,7.1306521126698605,10.129221726397574,2.5089093226453825,3.5768707640129627,5.079334507073201,3.4322794087765693,4.9927264238098354,7.076141242878699,4.455000997820221,6.420730950607258,9.130373740553443,9.169727809099802,12.955566003610642,18.382840622801588,4.577587935826967,6.520476488003794,9.137605413437678,6.461499114593928,9.081849244908913,12.824431552517549,8.27990000670516,11.745103359429413,16.362502941169932,8.971223197414437,12.754872404716647,18.292923107747,43.6126627315642,68.15251424320817,99.4750633920083,7.032339129527234,10.121100734642074,14.46759216045734,10.45348070868852,15.08960539848094,21.694411793350994,5.24547898324218,7.57775731926432,10.90489154075002,7.33474148629019,10.607485848913086,15.012233110235634,9.352592217289487,13.57174954656045,19.370667701823088,19.37203624956587,28.065865407071264,39.27013471686716,9.765372089328311,14.11092135181022,19.787456719309404,13.586983888206657,19.660374338646974,27.60781392665496,17.43557297237868,25.289877755140164,35.27189126358725
2024 to 2044,Male,All,4565341.769331958,4574188.717530595,4582525.7163960785,7.325995678571911,14.891382177114938,27.488987004883526,0.0,0.0,0.0,63.248685372655146,93.3849633097193,133.85140241724778,101.92536299444487,146.76901049526296,211.3830255659226,51.157495144037796,73.67670375993555,106.13688058773023,70.82399937974297,102.76005054283664,147.472660999723,91.03366399474827,132.1884011501072,191.02892350206488,194.19525154216643,279.8237476308328,396.2219727294767,98.55943999654122,140.65891086582573,197.9110514967842,136.3930891862421,196.60069628407905,277.30517062650006,173.6006174820827,252.56210734741046,357.4611405253933,159.69878097656579,231.17934563515846,328.9430350492737,1007.7818226791576,1495.6106797706689,2123.837585749876,127.22468127186352,183.50042614857472,267.1749404002316,224.61843038733568,327.4860779651166,472.4610072779478,112.46082125669852,165.16526685780462,239.8876561067402,156.59761994782534,230.7393750026317,327.6163630955803,201.34301128961502,294.96214886131963,425.6996349133912,371.17668881567386,543.8480249205238,777.4148418642778,187.73513951652163,275.2198783138317,394.1263967240318,260.37234646399133,383.30981842980475,550.5909543428834,334.52639315603204,489.3634955782049,698.770694084634
2024 to 2044,Male,SES1,850019.065738154,852455.9136278694,854754.9660379624,2.0508599484782786,4.164786113775422,7.6933974429062015,0.0,0.0,0.0,17.5922466518716,25.76906971277377,36.77302049632345,28.052899514929678,40.1868058627469,57.53073540879781,14.004619968126395,20.161010059863766,28.95385810134937,19.42768308263623,28.132007089920613,40.448335410687974,25.120455525769295,36.14364017077855,51.97016772279946,53.25027517356142,76.04502875414167,107.46779878522052,26.96099846188508,38.23196848413349,53.97897580057664,37.39586862664562,53.51104233637534,75.07800832101482,47.70453209432428,68.46868999843866,97.27777578542606,43.39879043217178,62.661356021683716,88.5760991794367,276.2115936881844,411.84554471618753,586.1772355679282,35.07211360662692,50.32919738102129,73.02024219866136,61.82961796497618,89.4695689064694,129.27178776459908,31.046277799365697,45.09979412347378,65.44551345604226,43.29204146193865,62.93484085200602,90.19015784148502,55.504679625708114,80.76267458437582,116.0439146806995,101.93131505309199,149.27275412736026,212.86184126484807,51.537758569994374,75.25504519922532,107.43599713491622,71.44832688749293,104.72864906754798,150.04187974110783,91.79944338464877,134.16033770645492,192.02779977872785
2024 to 2044,Male,SES2,867315.6209514536,869332.972379915,871234.6603336208,1.6157005445742676,3.263309859935535,6.014466135274012,0.0,0.0,0.0,13.83504896428836,20.327465207895663,29.178108042048738,22.14584838097655,31.824362054345237,45.75953625886438,11.078182452449953,15.94557235557457,23.020845837796706,15.346527165563844,22.242151537891985,31.941259447797478,19.78742080578445,28.600105082232368,41.285694056634334,42.12812719809648,60.331301978232986,85.70098329236335,21.244593372611014,30.333732674347807,42.90385701539758,29.45702177227078,42.49644788971446,59.71848767357511,37.584999938826584,54.412021503624814,76.97204604027843,34.33689745212024,49.79044568715847,70.91358275474667,219.05953139078557,325.9624731757032,463.1519810215277,27.669130564167233,39.81845721884793,57.695010266038366,48.80609349874847,70.96033186072864,102.29214416199649,24.508838538211606,35.774196964786135,51.71387658027438,34.143244405405845,49.89612852391638,71.51976543755511,43.73597195840958,63.84328012828696,91.96387694870639,80.54707019772151,118.07529662699697,168.71957486446837,40.71851615358076,59.55971464723175,84.9889688126907,56.55974078070765,82.98052679354097,119.12463201405261,72.75246594499775,106.06302012205745,151.65367760896672
2024 to 2044,Male,SES3,920063.5034556565,921799.7316100406,923435.3198528544,1.4329477055388025,2.9256603354951998,5.427598220769512,0.0,0.0,0.0,12.493685341475274,18.443756789411623,26.336938199003466,20.23661938995912,29.07724359865806,42.00670109855398,10.084488759518324,14.599901872307342,21.072714056600155,14.054528671816978,20.369730111251144,29.290162688346115,18.062733849542877,26.209501839782092,37.877841173484526,38.518055961775524,55.662350442571295,78.74812764456657,19.522284585260305,27.988924869041014,39.18240518693531,27.115914742246773,39.10327429560502,55.1683041534303,34.69923621857318,50.232873238630404,71.28395765388369,31.758952398423347,46.13828822228282,65.55310680608044,199.58971287164925,295.83484577043555,420.69330973998586,25.296684476420918,36.408953887266165,52.77533962418825,44.46146487739416,64.91792195001359,93.87365062604754,22.31372716484661,32.74709786952015,47.7407407241633,31.06502714515338,45.7280097184618,65.43607178892476,39.953234054629526,58.527878789135684,84.32258092072232,73.44322624169095,107.91507012075064,153.90103736532632,37.187950836909444,54.52467792149829,78.285678499253,51.76579322106441,76.07585626130907,109.06413536625148,66.3419656242377,97.16043965531878,138.60643748135962
2024 to 2044,Male,SES4,974357.6967371863,975835.3303246993,977226.533117408,1.240590676506666,2.52149069293549,4.670538838002941,0.0,0.0,0.0,10.839701566050332,16.01375087047937,22.921399507058343,17.573016183217675,25.362673574278308,36.63074355927783,8.751325741123848,12.737073280671499,18.423047901059164,12.183282965541256,17.771932234198566,25.614991291264985,15.71832597024082,22.918864509380178,33.23417309707441,33.525676146028545,48.73945893199165,69.12507091235989,17.09049279791394,24.533770898182972,34.66708725688391,23.496411745349235,34.279725808402816,48.28619485968592,30.187402803203167,43.9707991638159,62.55286932267987,27.866644906000708,40.563583019112166,57.85363595561664,172.7043150541636,256.6253296482654,367.140732490544,21.986724654826588,31.751222505197738,46.204112131866665,38.747819636399655,56.64726532187056,82.33325650808428,19.42513839189916,28.56583342012746,41.48764130154144,26.898410490089713,39.838018686116556,57.213645217404036,34.762676099362224,51.10745727961282,73.6991502445676,63.9101685535002,94.13397946197183,134.54544346976016,32.36059699661242,47.52168389991684,68.77527823742743,45.0734098061786,66.2914705778677,95.32847443252626,57.694832978043095,84.8356679453116,121.16204409245555
2024 to 2044,Male,SES5,953585.8824495076,954764.7695880707,955874.2370542326,0.9917095086875687,2.0271135208226356,3.721330384380222,0.0,0.0,0.0,8.57586913362978,12.742050702314693,18.343515330346037,13.939310855566285,20.300519731161494,29.407072040272407,7.008829046985421,10.162468862362674,14.848210508550105,9.702033851637236,14.169711558570619,20.545695440930853,12.507087362716273,18.28222961712665,26.81703041099263,26.665096458486097,38.923240589031664,54.94483910203922,13.422206496392219,19.506805087543462,27.68260976502895,18.68935549500782,27.28888999257242,38.72714767307383,23.950450593126874,35.06493322806889,49.645226183097414,21.818075137896592,32.03651434616151,45.97245312837749,137.60720691069525,205.589460717689,294.6358921981982,17.426568560325787,25.304331690381893,36.92734259693056,30.941572719652807,45.32280633293537,66.25983586800405,15.467558788283952,22.84211554295984,33.16424191160225,21.497997410900386,31.87383743835876,46.03901743617625,27.713217221299022,40.93270625518254,59.06653027191906,51.072363470968575,75.00195732178864,108.39493846411938,25.88304572775486,37.95447178125599,54.8423837834383,35.73764477599154,52.8863050799704,77.11120064263004,45.79617629130206,67.73867238907359,98.1154179698373
2034 to 2044,All,All,3189843.2214914453,3196075.161783973,3201948.159486095,6.400685205771153,13.025930124468903,23.82659973114794,0.0,0.0,0.0,67.72774106789447,97.56764898282009,137.80030276108894,103.34062223026953,148.97367624566255,212.74799148035683,52.07909857859472,74.82821463608309,106.83520102109256,71.83980780247092,104.45129751061512,148.36606986996202,92.57428435172847,134.10962784932178,191.43275333926368,213.4104802671301,304.68738533539806,429.5501064902239,107.71745894717094,152.7236473813686,217.17593073622052,150.07716798711547,213.53764821892895,304.2608572215371,193.55264012167416,274.04850746927923,391.1101686970815,211.94305573182322,302.42966378591115,427.244671922454,950.5257052623232,1395.7931277290209,1959.7725393472094,144.06571774753164,205.51400209670538,297.65748724747937,228.48076689250385,327.35837063481347,472.53613486067115,114.22409270076325,164.95077801253063,235.993245378862,160.19164953023264,230.04083618731755,328.5617303438841,205.44177982031047,295.07796566900856,420.48339657761704,389.0786738401179,564.2225975056475,790.7856513377504,195.72343808160994,284.8209805445704,402.15489205108696,274.84828693403574,398.02862910373796,560.1599672167389,351.84384462802683,508.88497582376795,716.1530388017809
2034 to 2044,All,SES1,607470.1006284988,609181.0242975259,610795.2499749238,1.87244453556595,3.789595276157324,6.880762177928211,0.0,0.0,0.0,19.29806022396145,27.821390571855183,39.15337242451716,29.593545341367008,42.39755735486767,60.039351414595664,14.75822270656426,21.176856341866106,30.061380187800744,20.454783670508313,29.62375726379124,42.10411380528276,26.380173546568177,37.93677762466589,54.37598395988184,60.48625124871867,85.60010343548274,120.7607739705306,30.54035626430753,43.06567862719319,60.60316494663961,42.538301160523396,60.09773965432028,85.24538921026394,54.64532819065713,77.3003422291284,109.31053505191743,60.05791310209545,85.23501790453135,120.29262151273097,274.29473825265103,403.36625714799123,566.6477234961008,41.152269930343316,58.62261500764214,84.7661188040824,64.81854511892374,92.62507520861737,133.04801879814107,32.57928215430632,46.66663557016088,66.79740011877412,45.632742210565794,65.00827708157058,92.78694519548402,58.382805558780916,83.27970373787522,118.76832986209915,110.6137429260843,159.97686953008937,224.13460907699272,55.41104650908008,80.73063725880871,113.67521552338758,78.00041655167809,112.82676230140318,158.6475967669496,100.08546544471805,144.32904271917238,203.27451850203346
2034 to 2044,All,SES2,608749.7234695958,610162.962254816,611495.2331524552,1.4005256751722166,2.8540506204812006,5.183436813965882,0.0,0.0,0.0,14.674077822941506,21.16001974644513,29.801577115020294,22.39905079978468,32.24615229792164,45.91447016771963,11.33263792194634,16.209255939585372,23.04238032705895,15.585078716544118,22.63635563619601,32.00057446422762,20.1613197557051,29.001257069068455,41.37352905619657,46.135079997758886,65.86224658891803,92.82032167750653,23.303431581388285,32.9963590287589,46.84437645714628,32.50438001972896,46.15641004948657,65.41004878702176,41.67775952691561,59.23343580057106,84.34626120338407,45.58196971787751,65.31824525107396,92.20528814163178,207.69141564771056,306.1189147919881,428.9154375300228,31.30416165741223,44.622219859763135,64.73048480295091,49.47613459982098,70.91964386444646,101.79848479915644,24.82341075454424,35.70234466724749,50.99069994719968,34.68981080800477,49.74429354390557,71.31152070057148,44.48631143211907,63.82667815592107,90.65200136832392,84.14114332866107,122.25432648424237,171.28166383073952,42.533288383658345,61.8015834987397,87.06101685830397,59.678264090941,86.2086108523782,121.12131717780625,76.32659300206242,110.21037547293085,154.60888562832423
2034 to 2044,All,SES3,642934.3019867736,644161.2868733653,645317.2214425092,1.2582414370004225,2.5561894640122205,4.708829482990836,0.0,0.0,0.0,13.432746650978887,19.375808075705027,27.3500173615605,20.572437097257087,29.618059004236763,42.45793719062371,10.30951336964152,14.851191305019604,21.263679416196293,14.25767654630062,20.74889237560468,29.58915038806428,18.321887900458574,26.658503710718662,38.14723559584052,42.44156877086539,60.62798249165828,85.92850570038385,21.44785327519875,30.438429247069738,43.06753086453664,29.826373935341426,42.54549648193671,60.67670910750754,38.364376232037706,54.67277707516697,78.1815947046194,42.24027125094151,60.2847033684659,85.51427417387575,188.8242635914586,278.27734484445966,391.85849983813455,28.531235977671436,40.80768223660748,59.0339897793037,45.06763084678652,65.11067247364035,93.81290081835895,22.562124314457076,32.85942490855889,47.083779149728336,31.87416886283269,45.73445512347389,65.197371646414,40.91868476545522,58.6655437197099,83.85680107206076,77.3484934248105,112.30818275228751,157.31963109072439,38.72410963496855,56.51252672820833,79.94620512644673,54.56292061109166,79.02242086771733,111.75669590384409,69.81673526928229,101.22716529480752,142.67368236645058
2034 to 2044,All,SES4,676045.7861022144,677100.9754303324,678094.5120751212,1.063151931028618,2.1614958251099825,3.9990469561247246,0.0,0.0,0.0,11.482160039987091,16.562536817875117,23.414759938848434,17.6900203030677,25.47218372243718,36.4084645949149,8.851791384618199,12.751849367064711,18.323212947153642,12.22884286583062,17.803208823120332,25.329945403577366,15.74320056855696,22.871383354257254,32.98261693234801,36.38947835419045,52.34052066846057,73.95038516131456,18.42546559988516,26.250697101653614,37.2431734196348,25.580398329789524,36.70746910555769,51.93213936382591,32.77733100195176,47.08922343254831,66.83443285574927,36.17180768528915,51.975738662524,73.4839229850116,160.43395664125586,234.5145323085421,329.69234379259314,24.45178579197721,34.998750927982556,50.366020774898026,38.71819609962578,56.090528057308575,80.64950635077781,19.518938743018463,28.21326102495868,40.447665808839936,27.367393254205933,39.33980132086232,55.86659924317284,35.0988210148116,50.43899698483452,72.1772028322659,65.99246623723121,96.18650426931976,135.3164103819528,33.1893155180892,48.56918206967018,68.79426185585471,46.680694404266355,67.85139402804259,95.72705099096031,59.78076647989101,86.83768751108954,122.86639552430636
2034 to 2044,All,SES5,654643.3093043632,655468.9129279337,656245.9428410855,0.8109585848255174,1.6505078740993402,3.037894771845925,0.0,0.0,0.0,8.650666307187716,12.570569638735911,17.84755566771977,13.423061828881107,19.486458122463887,27.818228288568335,6.747188695772098,9.757382056781205,14.075568272186274,9.36416980633548,13.616291665063795,19.48780259283461,12.129135072774625,17.481249477739517,25.286339901363494,27.73883790294422,40.1398536559886,56.89166010323707,14.024543590759588,20.11732169118372,28.57143030366662,19.410302888554558,28.16678469166542,39.928328405398446,25.03488359623662,36.09723782815729,51.313602550388794,27.23828519379604,39.46062355435437,56.51147450395503,119.78097569702307,174.22224056119342,245.68820054221783,18.598283073826664,26.607892432287276,38.12515471436036,29.61677171243327,43.034342865873896,62.15561978710414,14.894894390851276,21.643497573628995,31.141211423944235,20.77672969555764,30.18872152493012,42.91803477682689,26.73172953180585,38.704004886980535,55.34745547515656,50.12544523356944,73.46591826186916,103.6719684265473,25.365307451000596,37.11935629668431,52.78674557666515,35.58727325322265,51.75114882757374,73.59340250437852,45.374617653725664,66.33978928209444,94.11419313541472
2034 to 2044,Female,All,1265549.2416005556,1267311.3168447972,1268970.3305638637,1.9420265296575616,3.966836716349483,7.283750566177049,0.0,0.0,0.0,21.31816957260649,30.654114262569912,42.930779342928325,30.14731155923811,43.314024013071936,61.8186676517785,15.048647522294248,21.67451001027912,31.0327455488048,20.77396966448572,30.277149706872283,43.19377955696034,27.097423175013535,39.057139518153534,55.676642352761014,60.13862614372471,85.064000870443,120.98035522674121,30.06225945110795,42.69234417953584,60.54661077821601,42.05599413332121,59.46740198670497,85.19340253220355,54.3893790399018,76.79327939911965,108.118174237249,68.03466369855671,96.64066764110683,138.7886077351792,294.29585820091063,426.03147317908156,593.4769160377001,45.384731418114285,64.91785513212808,93.4570314931474,63.4418532382828,91.22273878338954,131.5737355781459,31.709538557861656,45.80368543736651,65.99887087054603,44.346977907797346,64.02699055274472,91.55052825282908,56.58704981109029,82.0058897130894,117.40590298765814,117.1624381751632,168.73295150672973,235.4271333664717,58.91587931912991,85.0551614691479,119.13873341041881,82.19081246552635,118.7082244859763,166.77369682263372,106.06400025962571,152.23119263009744,213.14207808093943
2034 to 2044,Female,SES1,244289.02373608676,244768.19341459536,245219.66186317254,0.6132946006847672,1.2352913192486765,2.266442815241708,0.0,0.0,0.0,6.553406160730177,9.432440408681558,13.22850485307661,9.248247875275283,13.25350738937437,18.889667394057955,4.628287851381755,6.645656328999307,9.476326950063369,6.436031030205821,9.282714602977267,13.203343231670766,8.330946389992759,11.960204888667352,17.111245838284837,18.4331746442815,25.94797575102608,36.878972277131886,9.1754631928377,13.040916864831175,18.39697716085007,12.86069682398739,18.181588124713393,25.97876767811187,16.5998331391168,23.410808505569644,33.01423832721446,20.772026571816003,29.46483573677576,42.37664698865325,93.70151278352755,136.47897711620587,193.1594665581615,13.985750435406706,19.92740458183698,28.728658243489573,19.471278143299404,27.964297450256957,40.01545754852085,9.781577089834066,14.017028347345157,20.105834931028166,13.66372801847351,19.594645677671583,28.010291084529218,17.44990962438929,25.107696938497288,35.963715911517035,35.84021264309446,51.512268552042876,72.03673254162577,18.0027459368935,25.973369219772437,36.373287262108924,25.130464444703854,36.25940903586246,50.90578956098747,32.24001130863966,46.53539148098264,65.33026304629155
2034 to 2044,Female,SES2,242641.91148509164,243038.4115588392,243411.79951601906,0.4217374532850161,0.8654338190105163,1.5959319721339489,0.0,0.0,0.0,4.636330519040018,6.664790377105238,9.298834268859599,6.573005338984675,9.42252824526268,13.397382962136614,3.2725454803889766,4.719908369850252,6.7363939514868205,4.515158039956482,6.58300265306282,9.375232946377274,5.880512495156727,8.483486690146556,12.112187789774927,13.042639978005901,18.484148542940495,26.26481165052659,6.523313423739381,9.265566376760031,13.127478908011605,9.1472773372717,12.923866517294822,18.452704100558385,11.781979935941798,16.68505228644637,23.40117463627774,14.788851023749807,20.97017377616613,30.058891905466865,65.85020205035454,95.63371389913142,134.5777889390103,9.872110076982453,14.113107880791727,20.337039109064012,13.762807024731949,19.839965302009865,28.584490727621745,6.889027967706684,9.9736401978701,14.349134167146982,9.665114208040468,13.930373034619809,19.88517243220426,12.363218330896377,17.81900345838239,25.468247877242845,25.47150501031266,36.68635956431906,51.33866158459155,12.781215080061866,18.472634646092946,25.812511815356494,17.823586033189418,25.844880802927484,36.18342652251692,23.07557599000972,33.11350836907138,46.38161542169602
2034 to 2044,Female,SES3,255497.1186421573,255845.2895270689,256173.03281581428,0.38418834171777044,0.7807494530093204,1.4410372866579464,0.0,0.0,0.0,4.246052404603207,6.095064037279229,8.551434800686433,5.967920369044812,8.608981044292452,12.412092270540532,2.975621175888699,4.311608389150866,6.20706163895293,4.114498185953138,6.023452143066677,8.641159347953602,5.357513014726562,7.7694536609909095,11.128457132445364,11.97328224458784,16.955453534351907,24.282852354243165,5.9561744891578865,8.495683281714516,12.16278777724116,8.337843731301776,11.867810532267686,17.036944735829017,10.797923900639052,15.321118165583062,21.68139825115607,13.526240770405078,19.313233785598474,27.869667056664003,59.179503057839476,85.43652168003581,120.33863611848724,9.021188456785312,12.898782535436435,18.613375737644233,12.563563731578867,18.138601957066243,26.32455708775092,6.309687100953611,9.123299195275328,13.189339950771979,8.794465152394581,12.747182493839944,18.299555214314182,11.20003412199932,16.336204610082945,23.497456253591665,23.15502962892419,33.60414267404137,47.33242464944021,11.689030571161538,16.935646408202345,23.804332859317995,16.24050662722046,23.66268569632116,33.189881396257825,20.991877226980307,30.30192842875976,42.783995877584275
